age,monthly_salary,credit_score,existing_emi,requested_amount,tenure_months,missed_payments,proposed_emi,foir,approved
22,138883,724,22625,1111781,84,1,13235.488095238095,25.820646223971323,0
49,121148,706,10206,2466714,36,0,68519.83333333333,64.98318860677298,0
35,80890,747,24517,988633,84,0,11769.440476190477,44.85899428383048,1
42,41794,723,21105,2677028,120,0,22308.566666666666,103.87511764049067,0
51,67888,723,7690,667071,84,1,7941.321428571428,23.025161189858924,0
42,41749,719,5690,2275823,120,0,18965.191666666666,59.05576580676583,0
30,81531,749,30103,2394656,36,0,66518.22222222222,118.50857001903843,0
38,55608,737,39263,955884,48,0,19914.25,106.41859085023736,0
26,115986,725,16085,2045140,36,0,56809.444444444445,62.84762337216944,0
52,104211,692,30825,2935079,84,0,34941.416666666664,63.108900851797465,0
59,118996,672,15720,1055943,120,0,8799.525,20.605335473461295,1
40,91017,676,16720,1067327,84,1,12706.27380952381,32.33052485747037,0
57,138947,707,5897,2914551,84,0,34697.03571428572,29.21548195663506,1
54,92676,686,22094,572219,48,0,11921.229166666666,36.703385090710285,1
34,46560,655,28572,2346252,84,1,27931.571428571428,121.35646784486991,0
35,89401,714,20150,1218590,48,0,25387.291666666668,50.93599810591232,1
54,85468,655,21799,866042,120,0,7217.016666666666,33.94956786945602,1
50,67463,699,14663,1839091,120,0,15325.758333333333,44.452156490718366,1
57,66663,671,32007,2757102,48,1,57439.625,134.1773172524489,0
31,148687,737,30671,2764381,36,0,76788.36111111111,72.27219670254367,0
52,103706,674,30385,1554490,120,1,12954.083333333334,41.790333571185215,0
27,93773,728,16236,1837900,36,0,51052.77777777778,71.75709188975267,0
22,68123,739,27024,1365048,120,0,11375.4,56.36774657604627,0
28,129346,721,22376,1776137,120,1,14801.141666666666,28.74239765177637,0
48,44718,700,23157,1675175,60,1,27919.583333333332,114.21929275310463,0
42,97637,737,24945,1178063,84,0,14024.559523809523,39.91269654312354,1
49,35028,697,28017,1738669,84,1,20698.440476190477,139.07571221934018,0
37,97370,719,6756,2691951,36,0,74776.41666666667,83.7346376365068,0
44,82599,748,7576,1122673,84,0,13365.154761904761,25.35279453977017,1
41,52397,714,30467,2547152,36,0,70754.22222222222,193.18133141634485,0
59,144198,709,36205,2582174,120,0,21518.116666666665,40.030455808448565,1
46,142323,695,17674,1424914,60,0,23748.566666666666,29.104618836496325,1
49,80406,685,27353,1105750,60,0,18429.166666666668,56.938744206485424,0
26,82657,707,34849,679340,120,0,5661.166666666667,49.00996487492489,1
42,102560,725,9535,542039,48,0,11292.479166666666,20.307604491679665,1
39,139143,687,22118,1596376,48,1,33257.833333333336,39.79778597078785,0
27,48503,660,5632,2900057,84,1,34524.48809523809,82.79176153070551,0
50,89943,661,18280,1118914,36,1,31080.944444444445,54.880251319662946,0
40,110839,691,19746,1667574,60,0,27792.9,42.89004772688314,1
54,117674,688,24285,741324,84,0,8825.285714285714,28.13729941557669,1
22,60345,720,23047,1009662,120,1,8413.85,52.13497390007456,0
24,85390,660,15207,928583,60,1,15476.383333333333,35.933227934574695,0
42,130041,685,10591,2471893,36,0,68663.69444444444,60.945928164536134,0
56,94557,701,32757,733229,36,1,20367.472222222223,56.18248487390909,0
24,100054,680,21226,2591706,48,1,53993.875,75.17927818977752,0
46,36906,682,34732,1337876,84,1,15927.095238095239,137.26520142550055,0
59,75167,662,32206,2658900,120,0,22157.5,72.32362605930794,0
41,42961,667,25256,1589766,60,0,26496.1,120.46297804985917,0
55,61140,690,38822,1588894,36,0,44135.944444444445,135.68522153163957,0
42,93701,707,14784,624078,60,0,10401.3,26.878368427231297,1
44,112567,705,24937,539759,120,0,4497.991666666667,26.148863935848578,1
27,115664,673,16219,1302930,60,0,21715.5,32.79715382487204,1
34,116199,722,14399,2229504,84,1,26541.714285714286,35.233275919512465,0
44,134764,680,38312,879179,48,0,18316.229166666668,42.02029411910203,1
30,116218,704,32657,867375,60,0,14456.25,40.538685917844056,1
38,115729,659,25047,1532203,48,0,31920.895833333332,49.225255409908776,1
23,63561,709,15559,1376332,120,0,11469.433333333332,42.52361248774144,1
40,85568,651,25157,1391111,48,1,28981.479166666668,63.26953904107455,0
40,144349,664,11618,2882778,60,0,48046.3,41.33336566238769,1
28,108302,652,11780,1997053,60,1,33284.21666666667,41.60977328827415,0
41,130380,692,32050,1528825,36,0,42467.36111111111,57.15398152409197,0
30,129968,680,13015,980533,60,0,16342.216666666667,22.58803449054126,1
38,64504,719,8130,1943828,48,1,40496.416666666664,75.3851182355616,0
48,72146,716,33083,2108678,36,0,58574.38888888889,127.04431138093435,0
23,75297,705,21480,1215054,60,0,20250.9,55.42172994940038,0
57,121394,712,16528,1958716,60,0,32645.266666666666,40.507164000417376,1
40,103607,724,10914,891637,120,0,7430.308333333333,17.705664996895322,1
38,51939,664,16179,748827,36,0,20800.75,71.19842507556942,0
26,125467,741,25472,745256,120,1,6210.466666666666,25.25163323158015,0
39,85715,659,17076,2941239,120,0,24510.325,48.516974858542845,1
28,79460,687,29783,2618670,120,1,21822.25,64.94494085074251,0
38,101576,696,18824,910275,84,0,10836.607142857143,29.200408701718068,1
57,103222,706,9299,2329210,120,0,19410.083333333332,27.812950081700926,1
25,47666,699,13118,1094091,48,0,22793.5625,75.33999601393026,0
59,97119,720,15756,571524,60,0,9525.4,26.031363584880406,1
46,70321,664,12953,2067431,84,0,24612.27380952381,53.419709346459534,1
26,36779,667,20185,1376004,120,0,11466.7,86.05916419696023,0
51,48186,731,19674,2474760,60,0,41246.0,126.4267629601959,0
33,51459,737,38927,1091309,36,1,30314.13888888889,134.55593557762276,0
25,121246,651,5386,2879339,36,0,79981.63888888889,70.40862287324026,0
45,122755,733,31617,2592195,60,1,43203.25,60.950877764653164,0
50,40057,747,12192,2260828,48,0,47100.583333333336,148.0205290793952,0
30,95663,692,15745,1670407,60,0,27840.116666666665,45.56110164501079,1
25,53733,675,35020,1268976,60,0,21149.6,104.5346435151583,0
45,54157,720,26159,936700,84,0,11151.190476190477,68.89264633600546,0
35,70030,687,8409,1743517,36,1,48431.02777777778,81.16525457343678,0
26,54613,743,30745,1724858,36,0,47912.72222222222,144.02747005698683,0
39,143612,691,34455,2392608,120,0,19938.4,37.87524719382782,1
40,118028,654,34166,2451475,60,0,40857.916666666664,63.564507292054984,0
33,121282,660,33072,840641,60,0,14010.683333333332,38.8208335394645,1
39,40188,714,17109,1132899,48,0,23602.0625,101.30153901662186,0
38,142106,683,7484,1448614,36,1,40239.27777777778,33.58287319168633,0
51,64680,650,39622,2294354,48,0,47799.041666666664,135.15930993609564,0
45,138361,732,7597,1893758,84,1,22544.738095238095,21.784851291359626,0
32,95119,651,8983,2055381,120,1,17128.175,27.451061302158347,0
56,137302,734,22040,1490671,48,0,31055.645833333332,38.67070096089884,1
44,109400,669,35554,2862313,36,0,79508.69444444444,105.17613751777371,0
38,90718,710,32916,848405,84,0,10100.059523809523,47.41733671797165,1
22,71445,736,31372,691196,60,0,11519.933333333332,60.034898639979474,0
36,40796,670,34048,2320282,84,0,27622.404761904763,151.1677732177291,0
53,82218,737,24669,2262204,48,1,47129.25,87.32668028898782,0
30,74131,717,14777,1090608,36,0,30294.666666666668,60.800025180648674,0
36,43123,661,25968,2559636,48,0,53325.75,183.8780928970619,0
49,43222,671,16292,2366135,60,0,39435.583333333336,128.93337497879168,0
45,59074,669,18923,837232,60,0,13953.866666666667,55.6536998792475,0
56,146958,731,32703,1729362,36,1,48037.833333333336,54.941434514169586,0
43,64825,650,23657,1842641,120,0,15355.341666666667,60.181012983673995,0
48,71839,679,8629,2778569,84,0,33078.20238095238,58.05649073755534,0
40,142112,746,7114,2837830,84,0,33783.69047619047,28.778491947330608,1
33,103322,673,39445,843275,60,1,14054.583333333334,51.77946936115574,0
41,91321,663,30574,1570639,48,0,32721.645833333332,69.3111615437121,0
22,134174,685,37349,2423921,48,1,50498.354166666664,65.47271018726926,0
42,137500,718,27257,1725619,120,0,14380.158333333333,30.281569696969697,1
22,145100,724,22973,634670,48,0,13222.291666666666,24.94506662072134,1
31,60988,673,30737,2607716,84,0,31044.238095238095,101.30064618488571,0
53,70507,709,17047,1251794,48,0,26079.041666666668,61.165617125486364,0
43,134244,744,27113,2909021,120,0,24241.841666666667,38.254850620263596,1
39,133644,704,5694,2703092,84,0,32179.666666666668,28.33921961828939,1
53,130251,726,20588,1477444,48,0,30780.083333333332,39.43776503315393,1
48,58806,729,25067,2090726,84,0,24889.595238095237,84.95152745994497,0
49,71901,673,11704,1820985,60,0,30349.75,58.48840767165965,0
39,52043,726,6971,1689353,60,0,28155.883333333335,67.49588481319934,0
50,110761,673,16441,686351,60,1,11439.183333333332,25.17148033453412,0
39,44752,703,36476,2135335,48,0,44486.145833333336,180.91291078238592,0
29,103993,675,19677,956195,120,0,7968.291666666667,26.583800512213962,1
52,77616,715,32818,817972,84,0,9737.761904761905,54.82859449696185,1
55,87127,729,6868,2039998,36,1,56666.61111111111,72.92183951141564,0
28,109777,687,23055,2180871,60,1,36347.85,54.112291281415956,0
57,35453,714,6728,2113798,60,0,35229.96666666667,118.34814167113268,0
39,110432,724,12632,1278894,36,0,35524.833333333336,43.60768014102192,1
59,122362,700,17043,2449428,36,1,68039.66666666667,69.53356979018541,0
30,45976,684,11403,2078914,48,1,43310.708333333336,119.00493373354215,0
30,149176,692,20732,2247888,84,0,26760.571428571428,31.836603360172834,1
29,134122,678,23526,2028362,60,1,33806.03333333333,42.746181337389345,0
56,105404,686,14340,1528520,120,0,12737.666666666666,25.68941090154706,1
39,116932,730,27394,1873368,48,1,39028.5,56.804382034002664,0
26,132170,707,38021,2683484,48,0,55905.916666666664,71.06523164611232,0
35,112707,703,9102,1381037,120,0,11508.641666666666,18.286922433093476,1
49,124647,688,24159,754547,120,0,6287.891666666666,24.4264937516881,1
51,68688,691,11212,1296747,120,1,10806.225,32.05541724901001,0
25,121840,677,36824,2907264,36,1,80757.33333333333,96.5047056248632,0
41,142810,678,16525,2868403,60,0,47806.71666666667,45.047067198842285,1
46,139779,692,33760,2063332,36,0,57314.77777777778,65.15626651913219,0
49,128789,652,32457,2863165,60,0,47719.416666666664,62.254087435003505,0
33,131516,659,15532,955911,36,0,26553.083333333332,31.999972119995533,1
23,37017,708,18518,2080835,84,0,24771.845238095237,116.9458498476247,0
35,42957,663,11476,2327791,60,0,38796.51666666667,117.02985931668104,0
43,149534,725,24743,1836371,48,1,38257.729166666664,42.131374247105455,0
52,142724,696,6004,523446,60,0,8724.1,10.319287576020852,1
44,39792,691,8271,2330283,60,0,38838.05,118.3882438681142,0
41,90982,743,5209,1717756,60,0,28629.266666666666,37.192265136693706,1
59,48237,681,30463,2741678,84,0,32639.02380952381,130.8166424311707,0
59,15903,551,29012,1656536,24,2,69022.33333333333,616.4518225072837,0
45,59416,413,49889,4657752,12,2,388146.0,737.2340783627305,0
30,69235,612,32412,1022419,12,3,85201.58333333333,169.87590573168677,0
50,73565,629,45614,2602985,24,1,108457.70833333333,209.4361562337162,0
30,70342,638,59494,1540397,36,5,42788.805555555555,145.40787233168743,0
54,57723,537,39657,4062330,60,1,67705.5,185.99605010134607,0
33,50572,472,20656,1796629,36,4,49906.36111111111,139.52851599919148,0
49,32610,378,23967,3615005,12,3,301250.4166666667,997.2935193703364,0
58,49052,392,34422,1647917,60,2,27465.283333333333,126.16668705319525,0
29,48457,349,30764,4372866,36,1,121468.5,314.1599768867243,0
33,36527,584,30873,3215680,60,3,53594.666666666664,231.2472052636862,0
57,52550,522,43949,3491539,12,2,290961.5833333333,637.3179511576276,0
34,69033,380,58847,3854657,36,1,107073.80555555556,240.3499855946512,0
57,44011,565,17271,4864306,60,5,81071.76666666666,223.45042527246974,0
29,52275,454,16607,3387657,60,3,56460.95,139.77608799617406,0
28,49764,532,34523,2352675,36,1,65352.083333333336,200.69745867159662,0
59,47004,615,42990,1552063,36,2,43112.86111111111,183.18198687582142,0
23,68533,535,18665,3379183,12,2,281598.5833333333,438.12992767474543,0
53,39064,458,31308,3102562,24,5,129273.41666666667,411.07264147723396,0
52,73453,615,20852,2157971,60,3,35966.183333333334,77.35311469011931,0
27,77289,550,20462,2930327,36,3,81397.97222222222,131.79103394043423,0
39,64581,613,46795,1894937,36,1,52637.13888888889,153.96500346679193,0
54,69852,600,19270,1825501,36,2,50708.36111111111,100.18089834379991,0
34,43702,581,39491,807311,60,2,13455.183333333332,121.15276951474381,0
39,35165,401,51230,3858538,12,5,321544.8333333333,1060.073463197308,0
46,72946,350,15347,2354936,24,5,98122.33333333333,155.5525091620285,0
37,23631,351,47830,3853321,60,3,64222.01666666667,474.1738253424174,0
48,73328,508,16783,2898895,12,2,241574.58333333334,352.33141955778603,0
39,36852,606,43390,3974376,60,1,66239.6,297.48616085965483,0
47,74262,430,23417,4764991,60,4,79416.51666666666,138.47393911646154,0
39,19507,569,21566,3017172,36,1,83810.33333333333,540.197535927274,0
53,15527,504,32426,4541282,12,5,378440.1666666667,2646.1400571048284,0
27,43981,518,45750,3378237,36,1,93839.91666666667,317.3868640246167,0
49,50764,556,25872,4779531,36,2,132764.75,312.4985225750532,0
25,51235,484,43695,597556,12,3,49796.333333333336,182.47552129078431,0
50,78251,444,16234,789400,36,4,21927.777777777777,48.76842184480426,0
28,65513,477,49752,4808783,36,3,133577.30555555556,279.836529475914,0
32,70969,313,43832,3703157,24,4,154298.20833333334,279.17852630491245,0
33,78478,545,32978,1420638,12,4,118386.5,192.87507326894163,0
46,62540,486,37641,2314931,12,2,192910.91666666666,368.6471325018655,0
38,48471,636,42127,3164639,36,2,87906.63888888889,268.27100511416904,0
40,15662,558,49720,887069,36,5,24640.805555555555,474.78486499524683,0
36,39940,339,33079,2355121,12,5,196260.08333333334,574.2090218661326,0
57,56882,388,32338,1218954,12,4,101579.5,235.43036461446505,0
23,21256,424,18291,2777651,60,5,46294.183333333334,303.84448312633293,0
47,43432,308,23548,974833,12,2,81236.08333333333,241.26009240498556,0
35,23367,649,59555,4509978,60,5,75166.3,576.5451277442547,0
54,61228,383,48736,4610891,36,4,128080.30555555556,288.7834088253014,0
42,53065,320,43022,2482369,24,3,103432.04166666667,275.98990232105285,0
43,40511,580,19234,4161632,24,1,173401.33333333334,475.5136464993047,0
24,23573,471,41720,727894,60,5,12131.566666666668,228.44596218837933,0
43,30582,324,56106,1561449,36,2,43373.583333333336,325.2880234560635,0
29,20378,402,55117,2722964,36,3,75637.88888888889,641.6473102801496,0
44,28500,489,28368,3465632,36,2,96267.55555555556,437.31773879142304,0
41,15305,535,23734,4657695,12,5,388141.25,2691.1156484808885,0
36,36881,612,56651,3144901,36,4,87358.36111111111,390.4703264854834,0
45,19697,336,48793,3011078,12,1,250923.16666666666,1521.6335821021812,0
46,66542,571,27197,4707752,60,1,78462.53333333334,158.78623025056856,0
29,74547,592,18359,3194598,24,3,133108.25,203.18356204810385,0
35,77151,631,53025,999600,60,1,16660.0,90.32287332633408,0
59,22222,451,50719,4106882,36,4,114080.05555555556,741.6031660316603,0
53,22933,581,22389,1468303,36,2,40786.194444444445,275.47723561873477,0
21,32849,319,29952,2567940,60,4,42799.0,221.47097324119454,0
25,39236,436,44075,3870803,12,3,322566.9166666667,934.4528409283992,0
29,59231,328,33939,4759774,12,3,396647.8333333333,726.961951230493,0
26,48170,330,30624,2093603,12,1,174466.91666666666,425.7648259636011,0
48,27901,318,16735,1868906,24,4,77871.08333333333,339.07775109613755,0
46,21940,447,39315,2623699,24,2,109320.79166666667,677.464866302036,0
48,63790,582,32422,2420831,36,4,67245.30555555556,156.2428367386041,0
35,34054,649,54137,3303943,60,2,55065.71666666667,320.67515318807386,0
26,55863,640,22127,1442980,60,2,24049.666666666668,82.66055648043726,0
47,74145,599,50680,1297118,36,4,36031.055555555555,116.94794734042155,0
58,58610,462,27606,4842912,12,5,403576.0,735.6799181027128,0
24,72520,412,47743,2383224,24,4,99301.0,202.7633756205185,0
31,19544,449,49010,4191689,60,2,69861.48333333334,608.224945422295,0
41,40318,629,30636,2738591,36,3,76071.97222222222,264.66583715021136,0
50,69812,554,40348,3665357,12,3,305446.4166666667,495.3223180351039,0
38,21074,386,25108,1145044,12,1,95420.33333333333,571.9290753218817,0
55,66500,649,23098,2884359,24,3,120181.625,215.45808270676693,0
23,54618,397,51180,3927194,24,5,163633.08333333334,393.30089591953816,0
32,68554,431,33883,922994,36,2,25638.722222222223,86.82457948802728,0
47,48518,611,59400,4010251,36,4,111395.86111111111,352.025765924216,0
50,40444,396,22160,1295707,12,4,107975.58333333333,321.7673408498994,0
41,35446,397,34929,501658,12,5,41804.833333333336,216.4809381406459,0
58,43543,589,32597,2822723,60,3,47045.38333333333,182.90513591928286,0
41,71586,526,26123,1956040,12,2,163003.33333333334,264.194581808361,0
58,39789,444,43357,4653123,36,3,129253.41666666667,433.81441269362557,0
35,16617,455,19960,2350007,24,1,97916.95833333333,709.3756895548735,0
38,78103,569,48556,768520,36,3,21347.777777777777,89.50203932983084,0
49,50298,461,33255,1862393,60,1,31039.883333333335,127.82791230930322,0
58,18333,411,28350,3387060,60,4,56451.0,462.5593192603502,0
41,55002,630,45881,3104878,24,2,129369.91666666667,318.62644388688904,0
37,73941,484,33409,3577534,36,1,99375.94444444444,179.58229459223494,0
38,78620,504,47635,3219771,60,3,53662.85,128.8448867972526,0
57,37152,396,17446,4059559,36,3,112765.52777777778,350.4832250693847,0
58,39091,354,45657,3132604,60,4,52210.066666666666,250.3570301774492,0
32,15511,416,36207,1709207,24,5,71216.95833333333,692.5662970365117,0
31,62314,392,23752,4569809,60,5,76163.48333333334,160.34195097944817,0
40,79475,592,28440,2052892,36,3,57024.77777777778,107.53668169585124,0
29,52850,503,59864,2207806,36,5,61327.944444444445,229.31304530642277,0
21,71012,581,21499,3155534,60,2,52592.23333333333,104.33621547531872,0
23,31636,488,36139,2914625,12,5,242885.41666666666,881.9838685885277,0
41,35517,622,29767,4310305,24,2,179596.04166666666,589.472764216197,0
43,46786,383,37343,4351910,24,3,181329.58333333334,467.38892688696046,0
